Last,508,20190418 10:15:28,289.94,500,DRCTEDGE,,False,False
Last,508,20190418 10:15:28,289.94,500,DRCTEDGE,,False,False
Last,508,20190418 10:15:28,289.94,100,DRCTEDGE,,False,False
Last,508,20190418 10:15:28,289.94,100,DRCTEDGE,,False,False
Last,508,20190418 10:15:28,289.93,100,BYX,,False,False
Last,508,20190418 10:15:28,289.93,100,EDGEA,,False,False
Last,508,20190418 10:15:28,289.94,500,EDGEA,,False,False
Last,508,20190418 10:15:28,289.94,500,EDGEA,,False,False
Last,508,20190418 10:15:28,289.94,400,EDGEA,,False,False
Last,508,20190418 10:15:28,289.94,100,BYX,,False,False
Last,508,20190418 10:15:28,289.94,500,BYX,,False,False
Last,508,20190418 10:15:28,289.94,400,BYX,,False,False
Last,508,20190418 10:15:28,289.93,100,BATS,,False,False
Last,508,20190418 10:15:28,289.93,100,BATS,,False,False
Last,508,20190418 10:15:28,289.93,100,BATS,,False,False
Last,508,20190418 10:15:28,289.94,100,BATS,,False,False
Last,508,20190418 10:15:28,289.94,200,BATS,,False,False
Last,508,20190418 10:15:28,289.94,100,BATS,,False,False
Last,508,20190418 10:15:28,289.94,100,BATS,,False,False
Last,508,20190418 10:15:28,289.94,200,BATS,,False,False
Last,508,20190418 10:15:28,289.94,1000,BATS,,False,False
Last,508,20190418 10:15:28,289.94,1500,BATS,,False,False
Last,508,20190418 10:15:28,289.94,500,BATS,,False,False
Last,508,20190418 10:15:28,289.94,500,BATS,,False,False
Last,508,20190418 10:15:28,289.94,400,BATS,,False,False
Last,508,20190418 10:15:28,289.94,100,EDGEA,,False,False
Last,508,20190418 10:15:28,289.93,100,EDGEA,,False,False
Last,508,20190418 10:15:28,289.93,100,EDGEA,,False,False
Last,508,20190418 10:15:31,289.93,200,BATS,,False,False
Last,508,20190418 10:15:31,289.93,100,BATS,,False,False
Last,508,20190418 10:15:31,289.93,400,BYX,,False,False
Last,508,20190418 10:15:31,289.93,1300,BYX,,False,False
Last,508,20190418 10:15:31,289.93,100,DRCTEDGE,,False,False
Last,508,20190418 10:15:31,289.93,100,DRCTEDGE,,False,False
Last,508,20190418 10:15:31,289.93,800,EDGEA,,False,False
Last,508,20190418 10:15:31,289.92,100,EDGEA,,False,False
Last,508,20190418 10:15:36,289.93,100,BATS,,False,False
Last,508,20190418 10:15:36,289.93,100,BATS,,False,False
Last,508,20190418 10:15:36,289.93,100,BATS,,False,False
Last,508,20190418 10:15:36,289.93,100,DRCTEDGE,,False,False
Last,508,20190418 10:15:36,289.93,473,DRCTEDGE,,False,False
Last,508,20190418 10:16:03,289.93,100,BYX,,False,False
Last,508,20190418 10:16:16,289.93,200,DRCTEDGE,,False,False
Last,508,20190418 10:16:16,289.93,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:16,289.92,200,EDGEA,,False,False
Last,508,20190418 10:16:16,289.92,100,BATS,,False,False
Last,508,20190418 10:16:16,289.92,100,BATS,,False,False
Last,508,20190418 10:16:16,289.92,851,BATS,,False,False
Last,508,20190418 10:16:16,289.92,100,BATS,,False,False
Last,508,20190418 10:16:16,289.92,100,BYX,,False,False
Last,508,20190418 10:16:16,289.92,100,BYX,,False,False
Last,508,20190418 10:16:16,289.91,100,BATS,,False,False
Last,508,20190418 10:16:16,289.92,300,BYX,,False,False
Last,508,20190418 10:16:16,289.92,100,BYX,,False,False
Last,508,20190418 10:16:16,289.92,300,BYX,,False,False
Last,508,20190418 10:16:16,289.92,300,EDGEA,,False,False
Last,508,20190418 10:16:17,289.91,100,BATS,,False,False
Last,508,20190418 10:16:17,289.91,100,BATS,,False,False
Last,508,20190418 10:16:17,289.91,500,DRCTEDGE,,False,False
Last,508,20190418 10:16:18,289.91,200,DRCTEDGE,,False,False
Last,508,20190418 10:16:18,289.91,200,DRCTEDGE,,False,False
Last,508,20190418 10:16:20,289.9,100,EDGEA,,False,False
Last,508,20190418 10:16:25,289.9,171,BYX,,False,False
Last,508,20190418 10:16:33,289.91,200,DRCTEDGE,,False,False
Last,508,20190418 10:16:35,289.9,200,EDGEA,,False,False
Last,508,20190418 10:16:40,289.9,100,BYX,,False,False
Last,508,20190418 10:16:40,289.9,100,BATS,,False,False
Last,508,20190418 10:16:40,289.9,100,BATS,,False,False
Last,508,20190418 10:16:40,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:40,289.9,100,BATS,,False,False
Last,508,20190418 10:16:40,289.9,200,BATS,,False,False
Last,508,20190418 10:16:40,289.9,100,BATS,,False,False
Last,508,20190418 10:16:40,289.9,100,BATS,,False,False
Last,508,20190418 10:16:40,289.9,200,BATS,,False,False
Last,508,20190418 10:16:40,289.9,200,BATS,,False,False
Last,508,20190418 10:16:40,289.9,100,BATS,,False,False
Last,508,20190418 10:16:40,289.89,200,BATS,,False,False
Last,508,20190418 10:16:40,289.89,700,DRCTEDGE,,False,False
Last,508,20190418 10:16:40,289.89,100,EDGEA,,False,False
Last,508,20190418 10:16:40,289.88,200,BYX,,False,False
Last,508,20190418 10:16:40,289.88,100,BATS,,False,False
Last,508,20190418 10:16:40,289.88,100,BATS,,False,False
Last,508,20190418 10:16:40,289.88,200,BATS,,False,False
Last,508,20190418 10:16:40,289.88,100,BATS,,False,False
Last,508,20190418 10:16:40,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:40,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:40,289.88,300,BATS,,False,False
Last,508,20190418 10:16:48,289.87,200,EDGEA,,False,False
Last,508,20190418 10:16:50,289.87,200,BYX,,False,False
Last,508,20190418 10:16:50,289.87,200,EDGEA,,False,False
Last,508,20190418 10:16:52,289.87,200,BYX,,False,False
Last,508,20190418 10:16:52,289.87,200,EDGEA,,False,False
Last,508,20190418 10:16:52,289.87,100,BATS,,False,False
Last,508,20190418 10:16:52,289.87,100,BATS,,False,False
Last,508,20190418 10:16:52,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:52,289.87,500,DRCTEDGE,,False,False
Last,508,20190418 10:16:52,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:52,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:52,289.87,200,BATS,,False,False
Last,508,20190418 10:16:53,289.87,200,BATS,,False,False
Last,508,20190418 10:16:53,289.87,200,DRCTEDGE,,False,False
Last,508,20190418 10:16:53,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:53,289.86,100,BYX,,False,False
Last,508,20190418 10:16:54,289.87,200,BATS,,False,False
Last,508,20190418 10:16:54,289.87,200,DRCTEDGE,,False,False
Last,508,20190418 10:16:54,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:54,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:54,289.87,100,DRCTEDGE,,False,False
Last,508,20190418 10:16:54,289.87,100,BATS,,False,False
Last,508,20190418 10:16:54,289.87,100,BATS,,False,False
Last,508,20190418 10:16:54,289.87,100,BATS,,False,False
Last,508,20190418 10:16:54,289.87,100,BATS,,False,False
Last,508,20190418 10:16:54,289.87,200,BATS,,False,False
Last,508,20190418 10:16:54,289.87,200,BATS,,False,False
Last,508,20190418 10:17:02,289.86,200,BYX,,False,False
Last,508,20190418 10:17:02,289.86,100,EDGEA,,False,False
Last,508,20190418 10:17:02,289.86,100,BATS,,False,False
Last,508,20190418 10:17:02,289.86,100,BATS,,False,False
Last,508,20190418 10:17:02,289.86,102,DRCTEDGE,,False,False
Last,508,20190418 10:17:02,289.86,200,BATS,,False,False
Last,508,20190418 10:17:10,289.85,200,BYX,,False,False
Last,508,20190418 10:17:10,289.85,200,EDGEA,,False,False
Last,508,20190418 10:17:12,289.85,200,BYX,,False,False
Last,508,20190418 10:17:12,289.85,200,EDGEA,,False,False
Last,508,20190418 10:17:14,289.85,100,BYX,,False,False
Last,508,20190418 10:17:15,289.85,100,BATS,,False,False
Last,508,20190418 10:17:15,289.85,100,BATS,,False,False
Last,508,20190418 10:17:15,289.85,200,DRCTEDGE,,False,False
Last,508,20190418 10:17:17,289.85,200,BATS,,False,False
Last,508,20190418 10:17:17,289.85,100,BATS,,False,False
Last,508,20190418 10:17:17,289.85,200,DRCTEDGE,,False,False
Last,508,20190418 10:17:18,289.86,200,BATS,,False,False
Last,508,20190418 10:17:18,289.86,200,DRCTEDGE,,False,False
Last,508,20190418 10:17:20,289.85,100,EDGEA,,False,False
Last,508,20190418 10:17:20,289.84,200,EDGEA,,False,False
Last,508,20190418 10:17:20,289.84,200,BYX,,False,False
Last,508,20190418 10:17:25,289.86,200,BATS,,False,False
Last,508,20190418 10:17:28,289.85,200,BYX,,False,False
Last,508,20190418 10:17:28,289.85,100,BYX,,False,False
Last,508,20190418 10:17:33,289.85,100,DRCTEDGE,,False,False
Last,508,20190418 10:17:33,289.85,100,DRCTEDGE,,False,False
Last,508,20190418 10:17:33,289.85,100,BATS,,False,False
Last,508,20190418 10:17:40,289.85,200,BYX,,False,False
Last,508,20190418 10:17:46,289.87,400,EDGEA,,False,False
Last,508,20190418 10:17:47,289.87,500,EDGEA,,False,False
Last,508,20190418 10:17:47,289.87,150,BYX,,False,False
Last,508,20190418 10:17:48,289.87,100,EDGEA,,False,False
Last,508,20190418 10:17:51,289.87,100,BYX,,False,False
Last,508,20190418 10:18:04,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:18:04,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:18:04,289.88,191,BATS,,False,False
Last,508,20190418 10:18:04,289.88,100,BATS,,False,False
Last,508,20190418 10:18:04,289.88,163,DRCTEDGE,,False,False
Last,508,20190418 10:18:17,289.87,100,BYX,,False,False
Last,508,20190418 10:18:17,289.88,100,EDGEA,,False,False
Last,508,20190418 10:18:18,289.88,100,BATS,,False,False
Last,508,20190418 10:18:24,289.88,300,BATS,,False,False
Last,508,20190418 10:18:24,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:18:28,289.89,100,EDGEA,,False,False
Last,508,20190418 10:18:28,289.89,100,EDGEA,,False,False
Last,508,20190418 10:18:28,289.89,300,EDGEA,,False,False
Last,508,20190418 10:18:28,289.89,200,BYX,,False,False
Last,508,20190418 10:18:28,289.89,100,BYX,,False,False
Last,508,20190418 10:18:28,289.89,100,BYX,,False,False
Last,508,20190418 10:18:28,289.89,300,BYX,,False,False
Last,508,20190418 10:18:28,289.89,100,BATS,,False,False
Last,508,20190418 10:18:28,289.89,100,BATS,,False,False
Last,508,20190418 10:18:28,289.89,200,DRCTEDGE,,False,False
Last,508,20190418 10:18:28,289.89,1192,DRCTEDGE,,False,False
Last,508,20190418 10:18:29,289.89,200,DRCTEDGE,,False,False
Last,508,20190418 10:18:30,289.89,106,EDGEA,,False,False
Last,508,20190418 10:18:55,289.9,184,BATS,,False,False
Last,508,20190418 10:18:55,289.9,200,BATS,,False,False
Last,508,20190418 10:18:55,289.9,100,BYX,,False,False
Last,508,20190418 10:18:55,289.9,100,EDGEA,,False,False
Last,508,20190418 10:18:55,289.9,100,EDGEA,,False,False
Last,508,20190418 10:18:57,289.91,100,BATS,,False,False
Last,508,20190418 10:19:02,289.9,100,BATS,,False,False
Last,508,20190418 10:19:02,289.9,300,DRCTEDGE,,False,False
Last,508,20190418 10:19:03,289.89,100,EDGEA,,False,False
Last,508,20190418 10:19:04,289.89,100,BATS,,False,False
Last,508,20190418 10:19:04,289.89,100,BATS,,False,False
Last,508,20190418 10:19:04,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:19:10,289.88,100,BYX,,False,False
Last,508,20190418 10:19:10,289.88,100,BATS,,False,False
Last,508,20190418 10:19:29,289.88,100,BYX,,False,False
Last,508,20190418 10:19:45,289.88,111,DRCTEDGE,,False,False
Last,508,20190418 10:19:45,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:19:45,289.88,111,DRCTEDGE,,False,False
Last,508,20190418 10:19:45,289.88,189,DRCTEDGE,,False,False
Last,508,20190418 10:19:46,289.88,100,BATS,,False,False
Last,508,20190418 10:19:50,289.88,100,BATS,,False,False
Last,508,20190418 10:20:01,289.89,100,BYX,,False,False
Last,508,20190418 10:20:01,289.88,100,BYX,,False,False
Last,508,20190418 10:20:01,289.88,100,BATS,,False,False
Last,508,20190418 10:20:02,289.88,168,DRCTEDGE,,False,False
Last,508,20190418 10:20:06,289.87,100,BYX,,False,False
Last,508,20190418 10:20:40,289.87,100,BATS,,False,False
Last,508,20190418 10:20:40,289.87,100,BATS,,False,False
Last,508,20190418 10:20:59,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:20:59,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:20:59,289.88,200,BATS,,False,False
Last,508,20190418 10:20:59,289.88,100,BATS,,False,False
Last,508,20190418 10:20:59,289.88,200,BATS,,False,False
Last,508,20190418 10:21:01,289.89,100,BYX,,False,False
Last,508,20190418 10:21:01,289.89,100,EDGEA,,False,False
Last,508,20190418 10:21:01,289.89,100,EDGEA,,False,False
Last,508,20190418 10:21:01,289.89,100,BYX,,False,False
Last,508,20190418 10:21:01,289.89,100,BYX,,False,False
Last,508,20190418 10:21:01,289.89,100,BYX,,False,False
Last,508,20190418 10:21:01,289.89,100,BYX,,False,False
Last,508,20190418 10:21:01,289.89,100,BATS,,False,False
Last,508,20190418 10:21:01,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:01,289.9,200,BATS,,False,False
Last,508,20190418 10:21:01,289.9,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:01,289.9,100,BYX,,False,False
Last,508,20190418 10:21:01,289.9,100,BYX,,False,False
Last,508,20190418 10:21:02,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,300,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,100,BYX,,False,False
Last,508,20190418 10:21:02,289.9,100,BATS,,False,False
Last,508,20190418 10:21:02,289.9,300,BATS,,False,False
Last,508,20190418 10:21:02,289.9,100,BATS,,False,False
Last,508,20190418 10:21:02,289.9,200,BATS,,False,False
Last,508,20190418 10:21:02,289.9,100,BATS,,False,False
Last,508,20190418 10:21:02,289.9,100,BATS,,False,False
Last,508,20190418 10:21:02,289.9,200,BATS,,False,False
Last,508,20190418 10:21:02,289.9,100,BYX,,False,False
Last,508,20190418 10:21:02,289.89,100,BATS,,False,False
Last,508,20190418 10:21:02,289.9,500,BATS,,False,False
Last,508,20190418 10:21:02,289.9,100,BATS,,False,False
Last,508,20190418 10:21:02,289.9,500,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:02,289.9,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:05,289.89,100,BYX,,False,False
Last,508,20190418 10:21:06,289.89,100,BATS,,False,False
Last,508,20190418 10:21:06,289.89,200,BATS,,False,False
Last,508,20190418 10:21:06,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:06,289.89,100,BATS,,False,False
Last,508,20190418 10:21:06,289.89,100,BATS,,False,False
Last,508,20190418 10:21:16,289.89,100,BYX,,False,False
Last,508,20190418 10:21:16,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:21,289.9,100,BYX,,False,False
Last,508,20190418 10:21:24,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:24,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:30,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:35,289.89,100,BYX,,False,False
Last,508,20190418 10:21:35,289.89,300,BATS,,False,False
Last,508,20190418 10:21:36,289.88,100,EDGEA,,False,False
Last,508,20190418 10:21:39,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:39,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:39,289.88,100,BATS,,False,False
Last,508,20190418 10:21:39,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,100,BATS,,False,False
Last,508,20190418 10:21:52,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,200,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,100,DRCTEDGE,,False,False
Last,508,20190418 10:21:52,289.88,100,BYX,,False,False
Last,508,20190418 10:21:55,289.89,100,BYX,,False,False
Last,508,20190418 10:21:55,289.89,100,BYX,,False,False
Last,508,20190418 10:21:56,289.89,100,EDGEA,,False,False
Last,508,20190418 10:22:03,289.9,170,BATS,,False,False
Last,508,20190418 10:22:04,289.9,100,BATS,,False,False
Last,508,20190418 10:22:04,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:22:05,289.9,100,EDGEA,,False,False
Last,508,20190418 10:22:09,289.91,200,BATS,,False,False
Last,508,20190418 10:22:09,289.91,100,BATS,,False,False
Last,508,20190418 10:22:09,289.91,100,BATS,,False,False
Last,508,20190418 10:22:09,289.91,100,BATS,,False,False
Last,508,20190418 10:22:09,289.91,100,EDGEA,,False,False
Last,508,20190418 10:22:09,289.91,200,BATS,,False,False
Last,508,20190418 10:22:09,289.91,100,BATS,,False,False
Last,508,20190418 10:22:10,289.91,100,BATS,,False,False
Last,508,20190418 10:22:15,289.9,137,EDGEA,,False,False
Last,508,20190418 10:22:16,289.9,100,EDGEA,,False,False
Last,508,20190418 10:22:22,289.9,100,EDGEA,,False,False
Last,508,20190418 10:22:23,289.9,100,EDGEA,,False,False
Last,508,20190418 10:22:27,289.9,563,EDGEA,,False,False
Last,508,20190418 10:22:27,289.9,100,EDGEA,,False,False
Last,508,20190418 10:22:27,289.9,100,EDGEA,,False,False
Last,508,20190418 10:22:29,289.9,100,BYX,,False,False
Last,508,20190418 10:22:29,289.9,164,BYX,,False,False
Last,508,20190418 10:22:50,289.91,200,BATS,,False,False
Last,508,20190418 10:22:50,289.91,200,DRCTEDGE,,False,False
Last,508,20190418 10:22:55,289.91,200,DRCTEDGE,,False,False
Last,508,20190418 10:22:56,289.91,100,BATS,,False,False
Last,508,20190418 10:22:56,289.91,200,BATS,,False,False
Last,508,20190418 10:22:56,289.91,200,DRCTEDGE,,False,False
Last,508,20190418 10:22:56,289.91,100,BYX,,False,False
Last,508,20190418 10:22:56,289.91,100,EDGEA,,False,False
Last,508,20190418 10:22:59,289.9,100,EDGEA,,False,False
Last,508,20190418 10:23:03,289.9,274,EDGEA,,False,False
Last,508,20190418 10:23:03,289.9,100,EDGEA,,False,False
Last,508,20190418 10:23:03,289.9,100,EDGEA,,False,False
Last,508,20190418 10:23:03,289.9,102,BYX,,False,False
Last,508,20190418 10:23:03,289.9,177,DRCTEDGE,,False,False
Last,508,20190418 10:23:03,289.9,186,BATS,,False,False
Last,508,20190418 10:23:03,289.9,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,576,EDGEA,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,400,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,300,BYX,,False,False
Last,508,20190418 10:23:17,289.89,100,BYX,,False,False
Last,508,20190418 10:23:17,289.89,400,BYX,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,400,BATS,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,200,BATS,,False,False
Last,508,20190418 10:23:17,289.89,400,BATS,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:17,289.89,400,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:17,289.89,100,BATS,,False,False
Last,508,20190418 10:23:36,289.9,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:40,289.91,100,BYX,,False,False
Last,508,20190418 10:23:51,289.91,100,BATS,,False,False
Last,508,20190418 10:23:51,289.91,100,BATS,,False,False
Last,508,20190418 10:23:51,289.92,100,BATS,,False,False
Last,508,20190418 10:23:51,289.92,100,DRCTEDGE,,False,False
Last,508,20190418 10:23:52,289.92,300,EDGEA,,False,False
Last,508,20190418 10:23:52,289.92,100,EDGEA,,False,False
Last,508,20190418 10:23:57,289.93,100,BYX,,False,False
Last,508,20190418 10:23:57,289.93,178,EDGEA,,False,False
